SMB-w1-l1_131201,0.7694350961538462
SMB-w1-l1_final,0.7694350961538462
SMB-w1-l2_final,0.35714285714285715
SMB-w1-l3_final,0.45751269035532993
SMB-w2-l1_final,0.6159953703703704
SMB-w2-l3_final,0.7904320987654321
SMB-w3-l1_final,0.2777777777777778
SMB-w3-l2_final,0.768611111111111
SMB-w3-l3_final,0.5347251308900524
SMB-w4-l1_final,0.773940329218107
SMB-w4-l2_final,0.35714285714285715
SMB-w4-l3_final,0.48561224489795923
SMB-w5-l1_final,0.743072429906542
SMB-w5-l2_final,0.6878571428571428
SMB-w5-l3_final,0.4479396984924623
SMB-w6-l1_final,0.5189220183486238
SMB-w6-l2_final,0.7467333333333332
SMB-w6-l3_final,0.392595744680851
SMB-w7-l1_final,0.8022994652406417
SMB-w7-l3_final,0.8294583333333333
SMB-w8-l1_final,0.5812142857142858
SMB-w8-l2_final,0.47229245283018867
SMB-w8-l3_final,0.8585840707964602
